id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0075.bss.00865	NECELASS	HOASBCL@@INCOMING=0	edw_eribss_bss_axe1	necelass_ho_out_hoasbcl	NECELASS_HO_OUT_HOASBCL	float4	SUM	SUM(necelass_ho_out_hoasbcl)	20100122	1	1	1	1	Number of assignment handovers to better cell	1	0		NECELASS_HO_OUT_HOASBCL
raws.0075.bss.00866	NECELASS	HOASBCL@@INCOMING=1	edw_eribss_bss_axe1	necelass_ho_inc_hoasbcl	NECELASS_HO_INC_HOASBCL	float4	SUM	SUM(necelass_ho_inc_hoasbcl)	20100122	1	1	1	1	Number of assignment handovers to better cell	1	0		NECELASS_HO_INC_HOASBCL
raws.0075.bss.00867	NECELASS	HOASWCL@@INCOMING=0	edw_eribss_bss_axe1	necelass_ho_out_hoaswcl	NECELASS_HO_OUT_HOASWCL	float4	SUM	SUM(necelass_ho_out_hoaswcl)	20100122	1	1	1	1	Number of assignment handovers to worse cell	1	0		NECELASS_HO_OUT_HOASWCL
raws.0075.bss.00868	NECELASS	HOASWCL@@INCOMING=1	edw_eribss_bss_axe1	necelass_ho_inc_hoaswcl	NECELASS_HO_INC_HOASWCL	float4	SUM	SUM(necelass_ho_inc_hoaswcl)	20100122	1	1	1	1	Number of assignment handovers to worse cell	1	0		NECELASS_HO_INC_HOASWCL
raws.0075.bss.00869	NECELASS	HOSUCBCL@@INCOMING=0	edw_eribss_bss_axe1	necelass_ho_out_hosucbcl	NECELASS_HO_OUT_HOSUCBCL	float4	SUM	SUM(necelass_ho_out_hosucbcl)	20100122	1	1	1	1	Number of successful assignment handovers to better cell	1	0		NECELASS_HO_OUT_HOSUCBCL
raws.0075.bss.00870	NECELASS	HOSUCBCL@@INCOMING=1	edw_eribss_bss_axe1	necelass_ho_inc_hosucbcl	NECELASS_HO_INC_HOSUCBCL	float4	SUM	SUM(necelass_ho_inc_hosucbcl)	20100122	1	1	1	1	Number of successful assignment handovers to better cell	1	0		NECELASS_HO_INC_HOSUCBCL
raws.0075.bss.00871	NECELASS	HOSUCWCL@@INCOMING=0	edw_eribss_bss_axe1	necelass_ho_out_hosucwcl	NECELASS_HO_OUT_HOSUCWCL	float4	SUM	SUM(necelass_ho_out_hosucwcl)	20100122	1	1	1	1	Number of successful assignment handovers to worse cell	1	0		NECELASS_HO_OUT_HOSUCWCL
raws.0075.bss.00872	NECELASS	HOSUCWCL@@INCOMING=1	edw_eribss_bss_axe1	necelass_ho_inc_hosucwcl	NECELASS_HO_INC_HOSUCWCL	float4	SUM	SUM(necelass_ho_inc_hosucwcl)	20100122	1	1	1	1	Number of successful assignment handovers to worse cell	1	0		NECELASS_HO_INC_HOSUCWCL
raws.0075.bss.00876	NICELHO	HOTOLCL@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hotolcl	NICELHO_HO_OUT_HOTOLCL	float4	SUM	SUM(nicelho_ho_out_hotolcl)	20100122	1	0	1	1	Number of handovers to better L-cell	1	0		NICELHO_HO_OUT_HOTOLCL
raws.0075.bss.00877	NICELHO	HOTOLCL@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hotolcl	NICELHO_HO_INC_HOTOLCL	float4	SUM	SUM(nicelho_ho_inc_hotolcl)	20100122	1	0	1	1	Number of handovers to better L-cell	1	0		NICELHO_HO_INC_HOTOLCL
raws.0075.bss.00878	NICELHO	HOTOKCL@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hotokcl	NICELHO_HO_OUT_HOTOKCL	float4	SUM	SUM(nicelho_ho_out_hotokcl)	20100122	1	0	1	1	Number of handovers to better K-cell	1	0		NICELHO_HO_OUT_HOTOKCL
raws.0075.bss.00879	NICELHO	HOTOKCL@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hotokcl	NICELHO_HO_INC_HOTOKCL	float4	SUM	SUM(nicelho_ho_inc_hotokcl)	20100122	1	0	1	1	Number of handovers to better K-cell	1	0		NICELHO_HO_INC_HOTOKCL
raws.0075.bss.00880	NICELHO	HOUPLQA@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_houplqa	NICELHO_HO_OUT_HOUPLQA	float4	SUM	SUM(nicelho_ho_out_houplqa)	20100122	1	1	1	1	Number of handovers at bad uplink quality with or without bad downlink quality	1	0		NICELHO_HO_OUT_HOUPLQA
raws.0075.bss.00881	NICELHO	HOUPLQA@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_houplqa	NICELHO_HO_INC_HOUPLQA	float4	SUM	SUM(nicelho_ho_inc_houplqa)	20100122	1	0	1	1	Number of handovers at bad uplink quality with or without bad downlink quality	1	0		NICELHO_HO_INC_HOUPLQA
raws.0075.bss.00882	NICELHO	HODWNQA@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hodwnqa	NICELHO_HO_OUT_HODWNQA	float4	SUM	SUM(nicelho_ho_out_hodwnqa)	20100122	1	1	1	1	Number of handovers at bad downlink quality	1	0		NICELHO_HO_OUT_HODWNQA
raws.0075.bss.00883	NICELHO	HODWNQA@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hodwnqa	NICELHO_HO_INC_HODWNQA	float4	SUM	SUM(nicelho_ho_inc_hodwnqa)	20100122	1	0	1	1	Number of handovers at bad downlink quality	1	0		NICELHO_HO_INC_HODWNQA
raws.0075.bss.00884	NICELHO	HOEXCTA@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hoexcta	NICELHO_HO_OUT_HOEXCTA	float4	SUM	SUM(nicelho_ho_out_hoexcta)	20100122	1	1	1	1	Number of handovers due to exceeded time alignment	1	0		NICELHO_HO_OUT_HOEXCTA
raws.0075.bss.00885	NICELHO	HOEXCTA@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hoexcta	NICELHO_HO_INC_HOEXCTA	float4	SUM	SUM(nicelho_ho_inc_hoexcta)	20100122	1	0	1	1	Number of handovers due to exceeded time alignment	1	0		NICELHO_HO_INC_HOEXCTA
raws.0075.bss.00886	NICELHO	HODUPFT@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hodupft	NICELHO_HO_OUT_HODUPFT	float4	SUM	SUM(nicelho_ho_out_hodupft)	20100122	1	0	1	1	Number of successful handover back to old channel within a predefined time	1	0		NICELHO_HO_OUT_HODUPFT
raws.0075.bss.00887	NICELHO	HODUPFT@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hodupft	NICELHO_HO_INC_HODUPFT	float4	SUM	SUM(nicelho_ho_inc_hodupft)	20100122	1	0	1	1	Number of successful handover back to old channel within a predefined time	1	0		NICELHO_HO_INC_HODUPFT
raws.0075.bss.00888	NICELHO	HOTOHCS@@INCOMING=0	edw_eribss_bss_axe1	nicelho_ho_out_hotohcs	NICELHO_HO_OUT_HOTOHCS	float4	SUM	SUM(nicelho_ho_out_hotohcs)	20100122	1	0	1	1	Number of handover attempts to a HCS prioritized neighbor	1	0		NICELHO_HO_OUT_HOTOHCS
raws.0075.bss.00889	NICELHO	HOTOHCS@@INCOMING=1	edw_eribss_bss_axe1	nicelho_ho_inc_hotohcs	NICELHO_HO_INC_HOTOHCS	float4	SUM	SUM(nicelho_ho_inc_hotohcs)	20100122	1	0	1	1	Number of handover attempts to a HCS prioritized neighbor	1	0		NICELHO_HO_INC_HOTOHCS
raws.0075.bss.00893	NECELHO	HOTOLCL@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hotolcl	NECELHO_HO_OUT_HOTOLCL	float4	SUM	SUM(necelho_ho_out_hotolcl)	20100122	1	0	1	1	Number of handovers to better L-cell	1	0		NECELHO_HO_OUT_HOTOLCL
raws.0075.bss.00894	NECELHO	HOTOLCL@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hotolcl	NECELHO_HO_INC_HOTOLCL	float4	SUM	SUM(necelho_ho_inc_hotolcl)	20100122	1	0	1	1	Number of handovers to better L-cell	1	0		NECELHO_HO_INC_HOTOLCL
raws.0075.bss.00895	NECELHO	HOTOKCL@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hotokcl	NECELHO_HO_OUT_HOTOKCL	float4	SUM	SUM(necelho_ho_out_hotokcl)	20100122	1	0	1	1	Number of handovers to better K-cell	1	0		NECELHO_HO_OUT_HOTOKCL
raws.0075.bss.00896	NECELHO	HOTOKCL@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hotokcl	NECELHO_HO_INC_HOTOKCL	float4	SUM	SUM(necelho_ho_inc_hotokcl)	20100122	1	0	1	1	Number of handovers to better K-cell	1	0		NECELHO_HO_INC_HOTOKCL
raws.0075.bss.00897	NECELHO	HOUPLQA@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_houplqa	NECELHO_HO_OUT_HOUPLQA	float4	SUM	SUM(necelho_ho_out_houplqa)	20100122	1	1	1	1	Number of handovers at bad uplink quality with or without bad downlink quality	1	0		NECELHO_HO_OUT_HOUPLQA
raws.0075.bss.00898	NECELHO	HOUPLQA@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_houplqa	NECELHO_HO_INC_HOUPLQA	float4	SUM	SUM(necelho_ho_inc_houplqa)	20100122	1	0	1	1	Number of handovers at bad uplink quality with or without bad downlink quality	1	0		NECELHO_HO_INC_HOUPLQA
raws.0075.bss.00899	NECELHO	HODWNQA@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hodwnqa	NECELHO_HO_OUT_HODWNQA	float4	SUM	SUM(necelho_ho_out_hodwnqa)	20100122	1	1	1	1	Number of handovers at bad downlink quality	1	0		NECELHO_HO_OUT_HODWNQA
raws.0075.bss.00900	NECELHO	HODWNQA@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hodwnqa	NECELHO_HO_INC_HODWNQA	float4	SUM	SUM(necelho_ho_inc_hodwnqa)	20100122	1	0	1	1	Number of handovers at bad downlink quality	1	0		NECELHO_HO_INC_HODWNQA
raws.0075.bss.00901	NECELHO	HOEXCTA@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hoexcta	NECELHO_HO_OUT_HOEXCTA	float4	SUM	SUM(necelho_ho_out_hoexcta)	20100122	1	1	1	1	Number of handovers due to exceeded time alignment	1	0		NECELHO_HO_OUT_HOEXCTA
raws.0075.bss.00902	NECELHO	HOEXCTA@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hoexcta	NECELHO_HO_INC_HOEXCTA	float4	SUM	SUM(necelho_ho_inc_hoexcta)	20100122	1	0	1	1	Number of handovers due to exceeded time alignment	1	0		NECELHO_HO_INC_HOEXCTA
raws.0075.bss.00903	NECELHO	HODUPFT@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hodupft	NECELHO_HO_OUT_HODUPFT	float4	SUM	SUM(necelho_ho_out_hodupft)	20100122	1	0	1	1	Number of successful handover back to old channel within a predefined time	1	0		NECELHO_HO_OUT_HODUPFT
raws.0075.bss.00904	NECELHO	HODUPFT@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hodupft	NECELHO_HO_INC_HODUPFT	float4	SUM	SUM(necelho_ho_inc_hodupft)	20100122	1	0	1	1	Number of successful handover back to old channel within a predefined time	1	0		NECELHO_HO_INC_HODUPFT
raws.0075.bss.00905	NECELHO	HOTOHCS@@INCOMING=0	edw_eribss_bss_axe1	necelho_ho_out_hotohcs	NECELHO_HO_OUT_HOTOHCS	float4	SUM	SUM(necelho_ho_out_hotohcs)	20100122	1	0	1	1	Number of handover attempts to a HCS prioritized neighbor	1	0		NECELHO_HO_OUT_HOTOHCS
raws.0075.bss.00906	NECELHO	HOTOHCS@@INCOMING=1	edw_eribss_bss_axe1	necelho_ho_inc_hotohcs	NECELHO_HO_INC_HOTOHCS	float4	SUM	SUM(necelho_ho_inc_hotohcs)	20100122	1	0	1	1	Number of handover attempts to a HCS prioritized neighbor	1	0		NECELHO_HO_INC_HOTOHCS
raws.0075.bss.00910	NICELHOEX	HOATTLSS@@INCOMING=0	edw_eribss_bss_axe1	nicelhoex_ho_out_hoattlss	NICELHOEX_HO_OUT_HOATTLSS	float4	SUM	SUM(nicelhoex_ho_out_hoattlss)	20100122	1	1	1	1	Number of handover attempts when the serving cell is a low signal strength cell. The corresponding counter for attempts at high signal strength is called HOATTHSS.	1	0		NICELHOEX_HO_OUT_HOATTLSS
raws.0075.bss.00911	NICELHOEX	HOATTLSS@@INCOMING=1	edw_eribss_bss_axe1	nicelhoex_ho_inc_hoattlss	NICELHOEX_HO_INC_HOATTLSS	float4	SUM	SUM(nicelhoex_ho_inc_hoattlss)	20100122	1	0	1	1	Number of handover attempts when the serving cell is a low signal strength cell. The corresponding counter for attempts at high signal strength is called HOATTHSS.	1	0		NICELHOEX_HO_INC_HOATTLSS
raws.0075.bss.00912	NICELHOEX	HOATTHSS@@INCOMING=0	edw_eribss_bss_axe1	nicelhoex_ho_out_hoatthss	NICELHOEX_HO_OUT_HOATTHSS	float4	SUM	SUM(nicelhoex_ho_out_hoatthss)	20100122	1	1	1	1	Number of handover attempts when the serving cell is a high signal strength cell	1	0		NICELHOEX_HO_OUT_HOATTHSS
raws.0075.bss.00913	NICELHOEX	HOATTHSS@@INCOMING=1	edw_eribss_bss_axe1	nicelhoex_ho_inc_hoatthss	NICELHOEX_HO_INC_HOATTHSS	float4	SUM	SUM(nicelhoex_ho_inc_hoatthss)	20100122	1	0	1	1	Number of handover attempts when the serving cell is a high signal strength cell	1	0		NICELHOEX_HO_INC_HOATTHSS
raws.0075.bss.00914	NICELHOEX	HOATTHR@@INCOMING=0	edw_eribss_bss_axe1	nicelhoex_ho_out_hoatthr	NICELHOEX_HO_OUT_HOATTHR	float4	SUM	SUM(nicelhoex_ho_out_hoatthr)	20100122	1	1	1	1	Number of handover attempts at high handover rate.	1	0		NICELHOEX_HO_OUT_HOATTHR
raws.0075.bss.00915	NICELHOEX	HOATTHR@@INCOMING=1	edw_eribss_bss_axe1	nicelhoex_ho_inc_hoatthr	NICELHOEX_HO_INC_HOATTHR	float4	SUM	SUM(nicelhoex_ho_inc_hoatthr)	20100122	1	0	1	1	Number of handover attempts at high handover rate.	1	0		NICELHOEX_HO_INC_HOATTHR
raws.0075.bss.00916	NICELHOEX	HOSUCHR@@INCOMING=0	edw_eribss_bss_axe1	nicelhoex_ho_out_hosuchr	NICELHOEX_HO_OUT_HOSUCHR	float4	SUM	SUM(nicelhoex_ho_out_hosuchr)	20100122	1	0	1	1	Number of successful handovers at high handover rate.	1	0		NICELHOEX_HO_OUT_HOSUCHR
raws.0075.bss.00917	NICELHOEX	HOSUCHR@@INCOMING=1	edw_eribss_bss_axe1	nicelhoex_ho_inc_hosuchr	NICELHOEX_HO_INC_HOSUCHR	float4	SUM	SUM(nicelhoex_ho_inc_hosuchr)	20100122	1	0	1	1	Number of successful handovers at high handover rate.	1	0		NICELHOEX_HO_INC_HOSUCHR
raws.0075.bss.00921	NECELHOEX	HOATTLSS@@INCOMING=0	edw_eribss_bss_axe1	necelhoex_ho_out_hoattlss	NECELHOEX_HO_OUT_HOATTLSS	float4	SUM	SUM(necelhoex_ho_out_hoattlss)	20100122	1	1	1	1	Number of handover attempts when the serving cell is a low signal strength cell. The corresponding counter for attempts at high signal strength is called HOATTHSS.	1	0		NECELHOEX_HO_OUT_HOATTLSS
raws.0075.bss.00922	NECELHOEX	HOATTLSS@@INCOMING=1	edw_eribss_bss_axe1	necelhoex_ho_inc_hoattlss	NECELHOEX_HO_INC_HOATTLSS	float4	SUM	SUM(necelhoex_ho_inc_hoattlss)	20100122	1	0	1	1	Number of handover attempts when the serving cell is a low signal strength cell. The corresponding counter for attempts at high signal strength is called HOATTHSS.	1	0		NECELHOEX_HO_INC_HOATTLSS
raws.0075.bss.00923	NECELHOEX	HOATTHSS@@INCOMING=0	edw_eribss_bss_axe1	necelhoex_ho_out_hoatthss	NECELHOEX_HO_OUT_HOATTHSS	float4	SUM	SUM(necelhoex_ho_out_hoatthss)	20100122	1	1	1	1	Number of handover attempts when the serving cell is a high signal strength cell	1	0		NECELHOEX_HO_OUT_HOATTHSS
raws.0075.bss.00924	NECELHOEX	HOATTHSS@@INCOMING=1	edw_eribss_bss_axe1	necelhoex_ho_inc_hoatthss	NECELHOEX_HO_INC_HOATTHSS	float4	SUM	SUM(necelhoex_ho_inc_hoatthss)	20100122	1	0	1	1	Number of handover attempts when the serving cell is a high signal strength cell	1	0		NECELHOEX_HO_INC_HOATTHSS
raws.0075.bss.00925	NECELHOEX	HOATTHR@@INCOMING=0	edw_eribss_bss_axe1	necelhoex_ho_out_hoatthr	NECELHOEX_HO_OUT_HOATTHR	float4	SUM	SUM(necelhoex_ho_out_hoatthr)	20100122	1	1	1	1	Number of handover attempts at high handover rate. The counter for successful handovers at high handover rate is HOSUCHR.	1	0		NECELHOEX_HO_OUT_HOATTHR
raws.0075.bss.00926	NECELHOEX	HOATTHR@@INCOMING=1	edw_eribss_bss_axe1	necelhoex_ho_inc_hoatthr	NECELHOEX_HO_INC_HOATTHR	float4	SUM	SUM(necelhoex_ho_inc_hoatthr)	20100122	1	0	1	1	Number of handover attempts at high handover rate. The counter for successful handovers at high handover rate is HOSUCHR.	1	0		NECELHOEX_HO_INC_HOATTHR
raws.0075.bss.00927	NECELHOEX	HOSUCHR@@INCOMING=0	edw_eribss_bss_axe1	necelhoex_ho_out_hosuchr	NECELHOEX_HO_OUT_HOSUCHR	float4	SUM	SUM(necelhoex_ho_out_hosuchr)	20100122	1	0	1	1	Number of successful handovers at high handover rate.	1	0		NECELHOEX_HO_OUT_HOSUCHR
raws.0075.bss.00928	NECELHOEX	HOSUCHR@@INCOMING=1	edw_eribss_bss_axe1	necelhoex_ho_inc_hosuchr	NECELHOEX_HO_INC_HOSUCHR	float4	SUM	SUM(necelhoex_ho_inc_hosuchr)	20100122	1	0	1	1	Number of successful handovers at high handover rate.	1	0		NECELHOEX_HO_INC_HOSUCHR
raws.0075.bss.00932	CELLPOS	MEASPOSREQ	edw_eribss_bss_axe1	cellpos_measposreq	CELLPOS_MEASPOSREQ	float4	SUM	SUM(cellpos_measposreq)	20100122	1	0	1	1	Number of 44.031 MEASURE POSITION REQUEST messages sent to the MS	1	0		CELLPOS_MEASPOSREQ
raws.0075.bss.00933	CELLPOS	MEASPOSRESP	edw_eribss_bss_axe1	cellpos_measposresp	CELLPOS_MEASPOSRESP	float4	SUM	SUM(cellpos_measposresp)	20100122	1	0	1	1	Number of 44.031 MEASURE POSITION RESPONSE messages sent to the Serving Mobile Location Centre (SMLC).	1	0		CELLPOS_MEASPOSRESP
raws.0075.bss.00937	CELLHSCSD	TFHSCSDMAIN	edw_eribss_bss_axe1	cellhscsd_tfhscsdmain	CELLHSCSD_TFHSCSDMAIN	float4	SUM	SUM(cellhscsd_tfhscsdmain)	20100122	1	0	1	1	Traffic level accumulator for seized HSCSD main channels	1	0		CELLHSCSD_TFHSCSDMAIN
raws.0075.bss.00938	CELLHSCSD	TFHSCSDMAINSUB	edw_eribss_bss_axe1	cellhscsd_tfhscsdmainsub	CELLHSCSD_TFHSCSDMAINSUB	float4	SUM	SUM(cellhscsd_tfhscsdmainsub)	20100122	1	0	1	1	Traffic level accumulator for seized HSCSD main channels in overlaid subcell	1	0		CELLHSCSD_TFHSCSDMAINSUB
raws.0075.bss.00939	CELLHSCSD	TFHSCSDNESEC	edw_eribss_bss_axe1	cellhscsd_tfhscsdnesec	CELLHSCSD_TFHSCSDNESEC	float4	SUM	SUM(cellhscsd_tfhscsdnesec)	20100122	1	0	1	1	Traffic level accumulator for seized non-essential HSCSD secondary channels 	1	0		CELLHSCSD_TFHSCSDNESEC
raws.0075.bss.00940	CELLHSCSD	TFHSCSDNESECSUB	edw_eribss_bss_axe1	cellhscsd_tfhscsdnesecsub	CELLHSCSD_TFHSCSDNESECSUB	float4	SUM	SUM(cellhscsd_tfhscsdnesecsub)	20100122	1	0	1	1	Traffic level accumulator for seized non-essential HSCSD secondary channels in overlaid subcell	1	0		CELLHSCSD_TFHSCSDNESECSUB
raws.0075.bss.00941	CELLHSCSD	TFHSCSDESEC	edw_eribss_bss_axe1	cellhscsd_tfhscsdesec	CELLHSCSD_TFHSCSDESEC	float4	SUM	SUM(cellhscsd_tfhscsdesec)	20100122	1	0	1	1	Traffic level accumulator for seized essential HSCSD secondary channels 	1	0		CELLHSCSD_TFHSCSDESEC
raws.0075.bss.00942	CELLHSCSD	TFHSCSDESECSUB	edw_eribss_bss_axe1	cellhscsd_tfhscsdesecsub	CELLHSCSD_TFHSCSDESECSUB	float4	SUM	SUM(cellhscsd_tfhscsdesecsub)	20100122	1	0	1	1	Traffic level accumulator for seized essential HSCSD secondary channels in overlaid subcell	1	0		CELLHSCSD_TFHSCSDESECSUB
raws.0075.bss.00946	CELLGEN	CELL1SPARE	edw_eribss_bss_axe1	cellgen_cell1spare	CELLGEN_CELL1SPARE	float4	SUM	SUM(cellgen_cell1spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL1SPARE
raws.0075.bss.00947	CELLGEN	CELL2SPARE	edw_eribss_bss_axe1	cellgen_cell2spare	CELLGEN_CELL2SPARE	float4	SUM	SUM(cellgen_cell2spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL2SPARE
raws.0075.bss.00948	CELLGEN	CELL3SPARE	edw_eribss_bss_axe1	cellgen_cell3spare	CELLGEN_CELL3SPARE	float4	SUM	SUM(cellgen_cell3spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL3SPARE
raws.0075.bss.00949	CELLGEN	CELL4SPARE	edw_eribss_bss_axe1	cellgen_cell4spare	CELLGEN_CELL4SPARE	float4	SUM	SUM(cellgen_cell4spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL4SPARE
raws.0075.bss.00950	CELLGEN	CELL5SPARE	edw_eribss_bss_axe1	cellgen_cell5spare	CELLGEN_CELL5SPARE	float4	SUM	SUM(cellgen_cell5spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL5SPARE
raws.0075.bss.00951	CELLGEN	CELL6SPARE	edw_eribss_bss_axe1	cellgen_cell6spare	CELLGEN_CELL6SPARE	float4	SUM	SUM(cellgen_cell6spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL6SPARE
raws.0075.bss.00952	CELLGEN	CELL7SPARE	edw_eribss_bss_axe1	cellgen_cell7spare	CELLGEN_CELL7SPARE	float4	SUM	SUM(cellgen_cell7spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL7SPARE
raws.0075.bss.00953	CELLGEN	CELL8SPARE	edw_eribss_bss_axe1	cellgen_cell8spare	CELLGEN_CELL8SPARE	float4	SUM	SUM(cellgen_cell8spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL8SPARE
raws.0075.bss.00954	CELLGEN	CELL9SPARE	edw_eribss_bss_axe1	cellgen_cell9spare	CELLGEN_CELL9SPARE	float4	SUM	SUM(cellgen_cell9spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL9SPARE
raws.0075.bss.00955	CELLGEN	CELL10SPARE	edw_eribss_bss_axe1	cellgen_cell10spare	CELLGEN_CELL10SPARE	float4	SUM	SUM(cellgen_cell10spare)	20100122	1	0	1	1	For future use	1	0		CELLGEN_CELL10SPARE
raws.0075.bss.00959	CELLMSCAP	SAICTRALACC	edw_eribss_bss_axe1	cellmscap_saictralacc	CELLMSCAP_SAICTRALACC	float4	SUM	SUM(cellmscap_saictralacc)	20100122	1	0	1	1	Traffic level accumulator for SAIC capable MSs, with channel types FR and HR	1	0		CELLMSCAP_SAICTRALACC
raws.0075.bss.00960	CELLMSCAP	SAICSCAN	edw_eribss_bss_axe1	cellmscap_saicscan	CELLMSCAP_SAICSCAN	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cellmscap_saicscan) ELSE AVG(cellmscap_saicscan) END	20100122	1	0	1	1	Number of accumulations of traffic level accumulator for SAIC capable MSs.	1			CELLMSCAP_SAICSCAN
raws.0075.bss.00961	CELLMSCAP	SAICSCAN	edw_eribss_bss_axe1	cellmscap_saicscan_avg	CELLMSCAP_SAICSCAN_AVG	float4	AVG	AVG(cellmscap_saicscan_avg)	20100122	1	0	1	1	Number of accumulations of traffic level accumulator for SAIC capable MSs.This will lead to KPI sum in time aggregation.	1			CELLMSCAP_SAICSCAN_AVG
raws.0075.bss.00962	CELLMSCAP	THSAICTRALACC	edw_eribss_bss_axe1	cellmscap_thsaictralacc	CELLMSCAP_THSAICTRALACC	float4	SUM	SUM(cellmscap_thsaictralacc)	20100122	1	0	1	1	Traffic level accumulator for SAIC capable MSs, with channel type HR.	1	0		CELLMSCAP_THSAICTRALACC
raws.0075.bss.00966	CLTCHEAS	EASULACTMREP	edw_eribss_bss_axe1	cltcheas_easulactmrep	CLTCHEAS_EASULACTMREP	float4	SUM	SUM(cltcheas_easulactmrep)	20100122	1	0	1	1	Number of Measurement Reports received while Repeated SACCH UL is active	1	0		CLTCHEAS_EASULACTMREP
raws.0075.bss.00967	CLTCHEAS	EASULCAPMREP	edw_eribss_bss_axe1	cltcheas_easulcapmrep	CLTCHEAS_EASULCAPMREP	float4	SUM	SUM(cltcheas_easulcapmrep)	20100122	1	0	1	1	Number of Measurement Reports received from an MS capable of Repeated SACCH when the feature Enhanced AMR Coverage is activated by command in the BSC	1	0		CLTCHEAS_EASULCAPMREP
raws.0075.bss.00968	CLTCHEAS	EASDLACTSBL	edw_eribss_bss_axe1	cltcheas_easdlactsbl	CLTCHEAS_EASDLACTSBL	float4	SUM	SUM(cltcheas_easdlactsbl)	20100122	1	0	1	1	Number of DL SACCH blocks received by MS while Repeated SACCH DL is active	1	0		CLTCHEAS_EASDLACTSBL
raws.0075.bss.00969	CLTCHEAS	EASDLCAPSBL	edw_eribss_bss_axe1	cltcheas_easdlcapsbl	CLTCHEAS_EASDLCAPSBL	float4	SUM	SUM(cltcheas_easdlcapsbl)	20100122	1	0	1	1	Number of DL SACCH blocks received by an MS capable of Repeated SACCH when the feature Enhanced AMR Coverage is activated by command in the BSC	1	0		CLTCHEAS_EASDLCAPSBL
raws.0075.bss.00973	NUCELLREL	HOVERCNTUTRAN@@INCOMING=0	edw_eribss_bss_axe1	nucellrel_ho_out_hovercntutran	NUCELLREL_HO_OUT_HOVERCNTUTRAN	float4	SUM	SUM(nucellrel_ho_out_hovercntutran)	20100122	1	0	1	1	The number of handover commands sent to the neighbouring UTRAN FDD cell	1	0		NUCELLREL_HO_OUT_HOVERCNTUTRAN
raws.0075.bss.00974	NUCELLREL	HOVERCNTUTRAN@@INCOMING=1	edw_eribss_bss_axe1	nucellrel_ho_inc_hovercntutran	NUCELLREL_HO_INC_HOVERCNTUTRAN	float4	SUM	SUM(nucellrel_ho_inc_hovercntutran)	20100122	1	0	1	1	The number of handover commands sent to the neighbouring UTRAN FDD cell	1	0		NUCELLREL_HO_INC_HOVERCNTUTRAN
raws.0075.bss.00975	NUCELLREL	HOVERSUCUTRAN@@INCOMING=0	edw_eribss_bss_axe1	nucellrel_ho_out_hoversucutran	NUCELLREL_HO_OUT_HOVERSUCUTRAN	float4	SUM	SUM(nucellrel_ho_out_hoversucutran)	20100122	1	1	1	1	The number of successful handovers to the neighbouring UTRAN FDD cell	1	0		NUCELLREL_HO_OUT_HOVERSUCUTRAN
